Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0071822~protein complex subunit organization	110	11.122345803842265	0.0066061709717889225	NM_004161, NM_000801, NM_206907, NM_002118, NM_005339, NM_016289, NM_003250, NM_134470, NM_021109, NM_004869, NM_002494, NM_004208, NM_199420, NM_003136, NM_198158, NM_016343, NM_022170, NM_015084, NM_016337, NM_031902, NM_001032290, NM_144772, NM_014408, NM_005002, NM_022734, NM_000281, NM_138392, NM_001085372, NM_001005742, NM_016121, NM_012228, NM_005171, NM_020461, NM_152236, NM_017634, NM_001080, NM_016437, NM_012416, NM_000101, NM_004987, NM_138792, NM_018685, NM_015380, NM_001095, NM_024039, NM_012177, NM_017547, NM_000057, NM_032989, NM_018480, NM_016013, NM_001080398, NM_006421, NM_016009, NM_016622, NM_181311, NM_014043, NM_016106, NM_018098, NM_001025356, NM_005861, NM_014765, NM_145808, NM_015560, NM_001008938, NM_007007, NM_006153, NM_005388, NM_003072, NM_001077440, NM_172218, NM_002956, NM_004726, NM_004723, NM_012120, NM_001008697, NM_003292, NM_001786, NM_002265, NM_001813, NM_182905, NM_003100, NM_001029859, NM_001040101, NM_014875, NM_014049, NM_014708, NM_003505, NM_000346, NM_032477, NM_001098525, NM_001083601, NM_003801, NM_000093, NM_007166, NM_203446, NM_012143, NM_005803, NM_001079514, NM_002645, NM_004604, NM_033281, NM_016485, NM_058166, NM_144508, NM_018243, NM_022374, NM_006251, NM_006447, NM_003932, NM_003971, NM_003930	862	1674	16650	1.2692413242521767	1.0	0.228804081167305	12.122633011211303
GOTERM_MF_FAT	GO:0019901~protein kinase binding	42	4.246713852376137	0.006629762814119303	NM_000346, NM_001014432, NM_004579, NM_016147, NM_176096, NM_006341, NM_134470, NM_004987, NM_006153, NM_003211, NM_020307, NM_020935, NM_006221, NM_000251, NM_138957, NM_012177, NM_016408, NM_002748, NM_001253, NM_018998, NM_079421, NM_006296, NM_003292, NM_006301, NM_001110, NM_032989, NM_003384, NM_004521, NM_004523, NM_005188, NM_058166, NM_016937, NM_016478, NM_004859, NM_015999, NM_001001586, NM_003971, NM_033259, NM_002419, NM_014875, NM_001067, NM_003870	800	531	15478	1.5303107344632767	0.9999377949968853	0.2249830648337764	10.427753683295926
GOTERM_BP_FAT	GO:0006915~apoptotic process	114	11.526794742163801	0.006726017118749203	NM_001018160, NM_001348, NM_138769, NM_001014432, NM_138930, NM_012245, NM_206907, NM_018844, NM_005339, NM_015713, NM_005406, NM_003250, NM_001549, NM_004208, NM_033630, NM_019850, NM_000714, NM_005087, NM_005676, NM_005346, NM_078471, NM_207195, NM_004094, NM_001007026, NM_018174, NM_001047160, NM_002221, NM_139241, NM_000899, NM_001274, NM_002419, NM_015124, NM_001067, NM_007315, NM_000623, NM_198045, NM_172341, NM_004330, NM_004463, NM_003466, NM_023079, NM_003655, NM_144767, NM_006221, NM_018063, NM_000251, NM_032989, NM_006595, NM_031263, NM_006708, NM_001098622, NM_016009, NM_013943, NM_024755, NM_018098, NM_001025356, NM_013434, NM_015161, NM_176096, NM_145018, NM_032027, NM_018206, NM_015560, NM_006153, NM_001077440, NM_004723, NM_014398, NM_005591, NM_181652, NM_079421, NM_006826, NM_007111, NM_006301, NM_000041, NM_001786, NM_001130, NM_002265, NM_007114, NM_020313, NM_003591, NM_005188, NM_130473, NM_006164, NM_007299, NM_006374, NM_001042507, NM_002358, NM_014875, NM_006378, NM_014380, NM_001012398, NM_000346, NM_007363, NM_006029, NM_148957, NM_032477, NM_013247, NM_173824, NM_139343, NM_001044390, NM_001042453, NM_001044391, NM_001098525, NM_006958, NM_005882, NM_178812, NM_032682, NM_030621, NM_016542, NM_006179, NM_138957, NM_004604, NM_031229, NM_001033566, NM_001316, NM_006251, NM_016478	862	1747	16650	1.26043054251438	1.0	0.23118829594407286	12.329105957679843
GOTERM_BP_FAT	GO:0090002~establishment of protein localization to plasma membrane	16	1.6177957532861478	0.006732578627798737	NM_002956, NM_001014432, NM_005803, NM_178314, NM_004604, NM_007033, NM_174887, NM_004521, NM_018206, NM_178562, NM_002670, NM_005406, NM_015137, NM_001002296, NM_031934, NM_018178	862	142	16650	2.1763994640698017	1.0	0.23014417818329713	12.340396936095367
GOTERM_BP_FAT	GO:0007041~lysosomal transport	11	1.1122345803842264	0.006737881252272458	NM_001012398, NM_006154, NM_001128, NM_003664, NM_015246, NM_014043, NM_004869, NM_012437, NM_207012, NM_012095, NM_018206, NM_002355	862	78	16650	2.7239871497412103	1.0	0.22907380347083817	12.349520630719212
GOTERM_CC_FAT	GO:0005774~vacuolar membrane	50	5.055611729019211	0.006783380174024629	NM_004068, NM_173694, NM_015164, NM_002118, NM_016456, NM_005689, NM_139179, NM_018206, NM_001690, NM_005154, NM_016464, NM_007282, NM_004869, NM_012095, NM_016609, NM_014398, NM_018268, NM_015268, NM_001124758, NM_182905, NM_001128, NM_003100, NM_207012, NM_002355, NM_001077198, NM_000152, NM_144568, NM_024507, NM_001005742, NM_152233, NM_004800, NM_002069, NM_019624, NM_183381, NM_012437, NM_014845, NM_001286, NR_001434, NM_021970, NM_005803, NM_033386, NM_005843, NM_016485, NM_014001, NM_015395, NM_013995, NM_004859, NM_019112, NM_016009, NM_003664, NM_014043, NM_001695	814	610	14527	1.4628227333145365	0.9965042059983639	0.1259968537446815	9.967698822246152
GOTERM_BP_FAT	GO:0007006~mitochondrial membrane organization	13	1.314459049544995	0.0068510342830015655	NM_015560, NM_138769, NM_001085372, NM_181311, NM_016009, NM_006826, NM_007111, NM_014765, NM_032989, NM_145243, NM_005346, NM_001033566, NM_015380	862	103	16650	2.4378843511364403	1.0	0.23121461389091358	12.543997121301299
GOTERM_BP_FAT	GO:0006974~cellular response to DNA damage stimulus	59	5.96562184024267	0.006999781929293045	NM_100486, NM_001034024, NM_001034023, NM_001014432, NM_012245, NR_002217, NM_014956, NM_005861, NM_130395, NM_176096, NM_006286, NM_015713, NM_133433, NM_006341, NM_004965, NM_003211, NM_001077440, NM_015092, NM_199420, NM_005445, NM_005591, NM_032444, NM_001008697, NM_079421, NM_007111, NM_001786, NM_005188, NM_006231, NM_007299, NM_001274, NM_003503, NM_001067, NM_006502, NM_020196, NM_007363, NM_013247, NM_001044390, NM_001044391, NM_001032288, NM_017867, NM_018062, NM_000251, NM_012415, NM_138957, NM_012143, NM_002386, NM_001253, NM_000057, NM_032941, NM_000938, NM_198468, NM_007027, NM_032989, NM_014173, NM_014071, NM_031263, NM_004344, NM_016628, NM_015434, NM_016937, NM_006447, NM_032853, NM_017553	862	807	16650	1.4121650178110905	1.0	0.23436825034081543	12.79902747087518
GOTERM_BP_FAT	GO:0006732~coenzyme metabolic process	28	2.8311425682507583	0.007054914666238589	NM_022787, NM_033500, NM_206907, NM_000365, NM_023018, NM_003878, NM_006899, NM_182476, NM_015423, NM_018210, NM_002541, NM_018706, NM_178426, NM_000108, NM_016035, NM_181652, NM_015702, NM_018129, NM_199229, NM_024819, NM_006251, NM_004531, NM_198402, NM_001931, NM_024876, NM_005746, NM_005002, NM_000281, NM_001075098	862	315	16650	1.7169373549883988	1.0	0.23475028845848978	12.89337413501631
GOTERM_BP_FAT	GO:0009108~coenzyme biosynthetic process	16	1.6177957532861478	0.007173542076598012	NM_016035, NM_022787, NM_023018, NM_015702, NM_182476, NM_018129, NM_024819, NM_004531, NM_198402, NM_001931, NM_024876, NM_005746, NM_005002, NM_001075098, NM_000281, NM_000108	862	143	16650	2.1611798873979846	1.0	0.2369629768045266	13.096048686873418
GOTERM_BP_FAT	GO:0018205~peptidyl-lysine modification	34	3.4378159757330633	0.007177554492641838	NM_001034024, NM_001034023, NM_144584, NM_012245, NM_005862, NM_012204, NM_018091, NM_001044390, NM_006339, NM_001044391, NM_001083601, NM_003926, NM_003655, NM_003211, NM_005445, NM_001077442, NM_178426, NM_016586, NM_032638, NM_022756, NM_007067, NM_006473, NM_017588, NM_003292, NM_000057, NM_198158, NM_005085, NM_014633, NM_031263, NM_004344, NM_005189, NM_007299, NM_001274, NM_152293, NM_001067, NM_005499	862	407	16650	1.613583632145117	1.0	0.23585625280141997	13.102896058666602
GOTERM_CC_FAT	GO:0044437~vacuolar part	57	5.763397371081901	0.007230124608270756	NM_004068, NM_173694, NM_015164, NM_002118, NM_016456, NM_005689, NM_018206, NM_139179, NM_005154, NM_001690, NM_016464, NM_007282, NM_004869, NM_012095, NM_007347, NM_016609, NM_014398, NM_018268, NM_000512, NM_015268, NM_001124758, NM_182905, NM_001128, NM_003100, NM_006332, NM_207012, NM_002355, NM_001077198, NM_000152, NM_144568, NM_024507, NM_001005742, NM_152233, NM_004800, NM_002069, NM_019624, NM_012437, NM_183381, NM_000108, NM_014845, NM_001286, NR_001434, NM_021970, NM_005803, NM_002081, NM_000199, NM_033386, NM_005843, NM_016485, NM_014001, NM_015395, NM_013995, NM_198576, NM_004859, NM_019112, NM_016009, NM_003664, NM_014043, NM_001695	814	718	14527	1.4167784522937725	0.9975946478258217	0.13084510901941027	10.59039743925988
GOTERM_BP_FAT	GO:0007032~endosome organization	10	1.0111223458038423	0.007335251712311706	NM_001012398, NM_015268, NM_002647, NM_005843, NM_014043, NM_203446, NM_004869, NM_016485, NM_018049, NM_005154	862	67	16650	2.882917200540222	1.0	0.2391462161701151	13.371608574793859
REACTOME_PATHWAY	R-HSA-5620912:R-HSA-5620912	13	1.314459049544995	0.007376338215565776	NM_032142, NM_002497, NM_014956, NM_001786, NM_004344, NM_001008938, NM_003611, NM_007018, NM_014984, NM_015102, NM_001378, NM_006031, NM_006197	501	98	9075	2.402847366491507	0.9922821264310105	0.41752469459238806	10.479658040505447
GOTERM_MF_FAT	GO:0003676~nucleic acid binding	243	24.570273003033368	0.0073895438725273405	NM_032627, NM_005095, NM_001014438, NM_006339, NM_002096, NM_005999, NM_032725, NM_014153, NM_003250, NM_004208, NM_148178, NM_006734, NM_025075, NM_032638, NM_003136, NM_032530, NM_006473, NM_005081, NM_001031732, NM_032534, NM_032632, NM_005087, NM_078471, NM_017669, NM_004094, NM_032102, NM_016648, NM_001009882, NM_003142, NM_000995, NM_001520, NM_022830, NM_001008401, NM_007315, NM_015578, NM_017827, NM_032141, NM_003466, NM_012433, NM_003655, NM_015584, NM_000251, NM_012415, NM_003517, NM_006494, NM_001031712, NM_001002, NM_016631, NM_001035267, NM_006595, NM_005791, NM_031263, NM_016423, NM_001098622, NM_021145, NM_012420, NM_000975, NM_001207, NM_017553, NM_006991, NM_003312, NM_198220, NM_006706, NM_024755, NM_014106, NM_144584, NM_013434, NM_012392, NM_006445, NM_032497, NM_020961, NM_006977, NM_145808, NM_013269, NM_017619, NM_015904, NM_153207, NM_012197, NM_007007, NM_003110, NM_006635, NM_003211, NM_003072, NM_001077440, NM_016038, NM_001077442, NM_016422, NM_031243, NM_080632, NM_005591, NM_024319, NM_007111, NM_152600, NM_006963, NM_002265, NM_007114, NM_005189, NM_006231, NM_006164, NM_032776, NM_006626, NM_144567, NM_000346, NM_032378, NM_001040057, NM_032477, NM_017798, NM_004494, NM_001079673, NM_006958, NM_178812, NM_030621, NM_203446, NM_001033506, NM_178426, NM_024612, NM_001253, NM_001080415, NM_007235, NM_007027, NM_001099270, NM_014825, NM_016937, NM_015919, NM_001018069, NM_014829, NM_153332, NM_173632, NM_015911, NM_022092, NM_006547, NM_012086, NM_006548, NM_003222, NM_207380, NM_002013, NM_018454, NM_144987, NM_203504, NM_001042476, NM_012245, NM_130395, NM_002114, NM_152709, NM_006286, NM_023012, NM_020147, NM_005407, NM_004965, NM_025264, NM_001549, NM_019597, NM_176800, NM_021109, NM_006938, NM_015092, NM_021915, NM_199420, NM_015117, NM_033630, NM_005826, NM_198158, NM_207296, NM_152437, NM_005676, NM_022170, NM_198157, NM_018174, NM_018079, NM_005680, NM_031902, NM_033117, NM_007152, NM_001067, NM_006502, NM_005171, NM_138439, NM_021130, NM_001005369, NM_005574, NM_004136, NM_032288, NM_005702, NM_000057, NM_021809, NM_152912, NM_005848, NM_022473, NM_014612, NM_017757, NM_004859, NM_133444, NM_152716, NR_002211, NM_020943, NM_001136499, NM_012204, NM_032025, NM_003400, NM_003926, NM_001019, NM_005056, NM_080599, NM_002956, NM_001012643, NM_181652, NM_012218, NM_001008697, NM_003292, NM_015360, NM_003297, NM_024784, NM_197968, NR_003109, NM_007299, NM_080687, NM_017736, NM_015491, NM_001080493, NR_003249, NM_015496, NM_138962, NM_007363, NM_001044390, NM_001044391, NR_003104, NM_003426, NM_032682, NM_182543, NM_138957, NM_012143, NM_001079514, NM_021211, NM_032941, NM_001033561, NM_005515, NM_015885, NM_000938, NM_016488, NM_207037, NM_020781, NM_015891, NM_014168, NM_152293, NM_170783	800	4097	15478	1.147532950939712	0.9999795826495742	0.24187018949604688	11.55524218890186
GOTERM_MF_FAT	GO:0005524~ATP binding	99	10.010111223458038	0.007419462382601306	NM_173694, NM_001348, NM_001014432, NM_001014438, NM_001006115, NM_001001556, NM_004579, NM_006484, NM_033500, NM_206907, NM_001044722, NM_130395, NM_023018, NM_005339, NM_005689, NM_001690, NM_005406, NM_001687, NM_176800, NM_004869, NM_015092, NM_199420, NM_002497, NM_007044, NM_001003786, NM_032632, NM_078471, NM_005346, NM_017669, NM_198157, NM_002221, NM_024876, NM_001274, NM_002419, NM_001067, NM_005499, NM_022830, NM_001278, NM_022787, NM_017827, NM_019624, NM_023079, NM_018063, NM_000251, NM_012415, NM_001286, NM_003119, NM_006296, NM_000057, NM_006141, NM_004444, NM_001039091, NM_001080467, NM_019112, NM_052845, NM_033550, NM_014899, NM_017553, NM_002731, NM_001619, NM_018210, NM_005109, NM_003072, NM_004442, NM_015058, NM_005445, NM_006301, NM_015360, NM_001786, NM_003384, NM_004521, NM_004523, NM_012398, NM_001813, NM_003060, NM_006374, NM_001001586, NM_014875, NM_003503, NM_006660, NM_032810, NM_001042453, NM_015533, NM_030621, NM_016542, NM_001031812, NM_138957, NM_024612, NM_002748, NM_002645, NM_181806, NM_002647, NM_015016, NM_032941, NM_198329, NM_006948, NM_024819, NM_006251, NM_014829, NM_017719, NM_022092, NM_018343	800	1495	15478	1.281205685618729	0.9999804593141953	0.23744092291858088	11.599366139047884
GOTERM_BP_FAT	GO:1902582~single-organism intracellular transport	52	5.25783619817998	0.007467845140445049	NM_018098, NM_001034024, NM_138769, NM_001034023, NM_004161, NM_001014432, NM_178314, NM_203504, NM_015161, NM_138459, NM_000944, NM_014765, NM_015560, NM_001019, NM_014294, NM_003250, NM_001687, NM_001493, NM_001002296, NM_012095, NM_018085, NM_032638, NM_003136, NM_002956, NM_003292, NM_005085, NM_001786, NM_004521, NM_002265, NM_018174, NM_015627, NM_016128, NM_207012, NM_000995, NM_178270, NM_003505, NM_001003805, NM_152233, NM_012416, NM_012437, NM_138957, NM_015380, NM_003119, NM_005125, NM_007235, NM_033386, NM_001002, NM_001035267, NM_152246, NM_031229, NM_001033566, NM_001316, NM_003664, NM_000975	862	695	16650	1.445191874342753	1.0	0.24167694402127538	13.596934536069893
GOTERM_BP_FAT	GO:0030030~cell projection organization	88	8.897876643073811	0.00747157965699991	NM_001025356, NM_052989, NM_004161, NM_001014432, NM_178314, NM_014956, NM_000944, NM_018206, NM_016495, NM_015560, NM_005406, NM_006154, NM_016464, NM_012197, NM_134470, NM_001493, NM_006153, NM_006531, NM_004263, NM_004442, NM_006197, NM_172218, NM_032821, NM_002956, NM_002499, NM_012120, NM_004429, NM_019850, NM_174887, NM_000041, NM_000714, NM_022771, NM_004521, NM_018174, NM_199478, NM_002670, NM_182905, NM_016337, NM_015527, NM_006164, NM_003100, NM_139241, NM_006374, NM_032242, NM_018365, NM_006378, NM_201630, NM_001005742, NM_005171, NM_017772, NM_001042453, NM_014749, NM_004186, NM_032682, NM_003611, NM_004463, NM_182689, NM_030621, NM_014279, NM_016542, NM_014984, NM_006179, NM_001039591, NM_012437, NM_015030, NM_007166, NM_006031, NM_145245, NM_014845, NM_138957, NM_000254, NM_005803, NM_002748, NM_017588, NM_002081, NM_033386, NM_005515, NM_023004, NM_176824, NM_018482, NM_016008, NM_015503, NM_006421, NM_198576, NM_015102, NM_000420, NM_001080420, NM_001407, NM_003870	862	1301	16650	1.306508825087252	1.0	0.24056112500735183	13.603272822254752
GOTERM_BP_FAT	GO:0051784~negative regulation of nuclear division	9	0.910010111223458	0.007765507058464739	NM_006341, NM_012177, NM_006101, NM_003292, NM_001274, NM_016343, NM_002358, NM_000251, NM_022045	862	56	16650	3.104284057010275	1.0	0.24752653936558267	14.100750244010808
GOTERM_BP_FAT	GO:0036503~ERAD pathway	12	1.2133468149646107	0.007782943348611316	NM_007171, NM_001080398, NM_020121, NM_001037334, NM_006923, NM_006164, NM_014674, NM_024955, NM_005861, NM_177967, NM_018217, NM_016475	862	92	16650	2.5194189448199333	1.0	0.24677591050837488	14.130175927522771
GOTERM_BP_FAT	GO:0031570~DNA integrity checkpoint	17	1.7189079878665317	0.007811215682659204	NM_001018160, NM_100486, NM_005591, NM_001253, NM_000057, NM_007111, NM_001044390, NM_001786, NM_176096, NM_001044391, NM_007027, NM_014173, NM_006286, NM_016628, NM_015434, NM_007299, NM_001274, NM_000251, NM_001067	862	158	16650	2.0782548679843753	1.0	0.2463300263378002	14.177868319660147
GOTERM_BP_FAT	GO:0007095~mitotic G2 DNA damage checkpoint	5	0.5055611729019212	0.007844602451484776	NM_005591, NM_000057, NM_176096, NM_001786, NM_007027	862	16	16650	6.03610788863109	1.0	0.24602835057035577	14.234155854149598
GOTERM_CC_FAT	GO:0031984~organelle subcompartment	30	3.0333670374115265	0.00786602598904195	NM_005113, NM_000801, NM_004910, NM_172341, NM_005669, NM_031431, NM_006153, NM_001002296, NM_031934, NM_001003712, NM_018049, NM_007347, NM_003033, NM_004193, NM_033386, NM_004604, NM_003384, NM_002265, NM_078471, NM_005895, NM_001080398, NM_014001, NM_006421, NM_004859, NM_001128, NM_014899, NM_018178, NM_016106, NM_002355, NM_001077198	814	322	14527	1.6627115540159019	0.9985876665498225	0.13855838815449772	11.46981019720431
GOTERM_BP_FAT	GO:0022604~regulation of cell morphogenesis	44	4.448938321536906	0.007941660577063418	NM_004086, NM_001348, NM_005095, NM_007315, NM_001044722, NM_017772, NM_000944, NM_004186, NM_016495, NM_003466, NM_004463, NM_006341, NM_006154, NM_012197, NM_014279, NM_022343, NM_004987, NM_001493, NM_001031812, NM_006531, NM_004442, NM_004263, NM_145245, NM_019850, NM_006296, NM_174887, NM_000041, NM_023004, NM_022771, NM_003384, NM_197968, NM_001047160, NM_153252, NM_015527, NM_139241, NM_145753, NM_015999, NM_006374, NM_032242, NM_018365, NM_000420, NM_006378, NM_003503, NM_001080420, NM_001009555	862	568	16650	1.4962746315479885	1.0	0.2474540375313764	14.397589584132142
GOTERM_BP_FAT	GO:0016070~RNA metabolic process	273	27.603640040444894	0.008157908790025401	NM_032627, NM_001002926, NM_001014432, NM_005095, NM_001014438, NM_006484, NM_006339, NM_002096, NM_032725, NM_006341, NM_003250, NM_134470, NM_005481, NM_006734, NM_025075, NM_001720, NM_032638, NM_002499, NM_032530, NM_006473, NM_005081, NM_001031732, NM_016133, NM_032534, NM_005085, NM_032632, NM_005346, NM_001007026, NM_032102, NM_153252, NM_016648, NM_001032290, NM_001009882, NM_003142, NM_000995, NM_022830, NM_000281, NM_001520, NM_001008401, NM_017828, NM_007315, NM_017827, NM_032141, NM_001032288, NM_181581, NM_003466, NM_001007466, NM_012433, NM_003655, NM_001007157, NM_138792, NM_006221, NM_012415, NM_016587, NM_003517, NM_007067, NM_001031712, NM_006494, NM_012177, NM_001002, NM_016631, NM_001035267, NM_005791, NM_031263, NM_016423, NM_016628, NM_006708, NM_001098622, NM_021145, NM_014423, NM_017554, NM_000975, NM_001207, NM_017553, NM_006991, NM_198220, NM_006706, NM_024755, NM_100486, NM_014106, NM_144584, NM_013434, NM_005862, NM_018091, NM_006445, NM_032497, NM_176096, NM_020961, NM_006977, NM_145808, NM_017619, NM_006154, NM_153207, NM_007007, NM_003110, NM_006153, NM_006635, NM_021198, NM_003211, NM_020307, NM_003072, NM_005190, NM_001077440, NM_016038, NM_001077442, NM_016422, NM_031243, NM_004723, NM_080632, NM_016408, NM_006826, NM_007111, NM_152600, NM_001786, NM_001130, NM_006963, NM_007114, NM_005189, NM_005188, NM_006231, NM_006164, NM_032776, NM_006378, NM_006626, NM_003505, NM_020196, NM_000346, NM_032378, NM_004494, NM_006958, NM_001039937, NM_178812, NM_030621, NM_001033506, NM_178426, NM_024612, NM_002386, NM_001253, NM_001080415, NM_198329, NM_181708, NM_031229, NM_176824, NM_001099270, NM_015919, NM_016937, NM_006251, NM_006447, NM_014829, NM_130906, NM_153332, NM_024813, NM_173632, NM_005746, NM_015911, NM_012086, NM_206827, NM_003222, NM_001348, NM_144987, NM_006014, NM_001042476, NM_012245, NM_206907, NM_152709, NM_002114, NM_006286, NM_015511, NM_133433, NM_005407, NM_004965, NM_025264, NM_019597, NM_176800, NM_006938, NM_015092, NM_021915, NM_020245, NM_015117, NM_033630, NM_005826, NM_198158, NM_207296, NM_016343, NM_014633, NM_152437, NM_005676, NM_198157, NM_152636, NM_005680, NM_018170, NM_001274, NM_007152, NM_001067, NM_001278, NM_005171, NM_012228, NM_152233, NM_014887, NM_004987, NM_001039591, NM_005574, NM_018063, NM_021129, NM_000057, NM_021809, NM_005848, NM_015434, NM_020748, NM_017757, NM_152716, NM_033550, NM_133444, NM_014329, NR_002211, NM_020943, NM_015649, NM_001034024, NM_001034023, NM_001136499, NM_012204, NM_000944, NM_032025, NM_003400, NM_003926, NM_001019, NM_005056, NM_080599, NM_004425, NM_001012643, NM_181652, NM_012218, NM_001008697, NM_003292, NM_015360, NM_003297, NM_024784, NM_197968, NM_003591, NM_021645, NM_007299, NM_080687, NM_017736, NM_001080493, NR_003249, NM_015496, NM_007363, NM_001044390, NM_001044391, NM_001098525, NM_003426, NM_032682, NM_015881, NM_182543, NM_007166, NM_015030, NM_138957, NM_012143, NM_022756, NM_001009182, NM_017588, NM_001079514, NM_021211, NM_001033561, NM_005515, NM_015885, NM_015342, NM_000938, NM_016488, NM_014071, NM_058166, NM_207037, NM_198576, NM_020781, NM_015891, NM_004270, NM_152293, NM_170783, NM_018343	862	4648	16650	1.1344973862969279	1.0	0.2520546487952815	14.760662632797683
GOTERM_BP_FAT	GO:0043043~peptide biosynthetic process	50	5.055611729019211	0.008396278295906043	NM_001348, NM_001014432, NM_001014438, NM_000944, NM_032025, NM_020961, NM_015904, NM_001019, NM_006153, NM_031243, NM_080632, NM_016408, NM_012218, NM_003292, NM_005826, NM_005087, NM_022170, NM_004094, NM_015084, NM_006164, NR_003109, NM_031902, NM_080687, NM_001009882, NM_003142, NM_022734, NM_000995, NM_032378, NM_017798, NM_032477, NM_017827, NM_001005369, NM_030621, NM_021129, NM_004136, NM_138957, NM_012140, NM_181806, NM_001001, NM_001002, NM_001035267, NM_033281, NM_181708, NM_152912, NM_001098622, NM_006447, NM_016622, NM_000975, NM_006547, NM_006548	862	667	16650	1.4479419223103065	1.0	0.2571619368778121	15.159183627636175
GOTERM_BP_FAT	GO:0034660~ncRNA metabolic process	44	4.448938321536906	0.008444422172019309	NM_144584, NM_006014, NM_001014438, NM_012204, NM_018091, NM_002096, NM_017827, NM_001039937, NM_001019, NM_181581, NM_030621, NM_025264, NM_182543, NM_003072, NM_016038, NM_021129, NM_031243, NM_001031712, NM_016408, NM_001002, NM_001035267, NM_015360, NM_000938, NM_181708, NM_198329, NM_005791, NM_015434, NM_020748, NM_018170, NM_005680, NM_152636, NM_024813, NM_033550, NM_021645, NM_153332, NM_000975, NM_001009882, NM_012086, NM_003142, NM_017736, NM_022830, NM_001520, NM_018343, NM_000995	862	570	16650	1.4910245451215045	1.0	0.25719965115139165	15.239458707606968
INTERPRO	IPR001494:Importin-beta, N-terminal	5	0.5055611729019212	0.008635333784642488	NM_007235, NM_002265, NM_003400, NM_018085, NM_001316	925	17	18559	5.901112877583466	0.9999986805484189	0.8159019526141653	13.480211722482782
GOTERM_BP_FAT	GO:0006260~DNA replication	26	2.62891809908999	0.008665418543926114	NM_006502, NM_007067, NM_005591, NM_005171, NM_032444, NM_000057, NM_130395, NM_001786, NM_198468, NM_007027, NM_022770, NM_015713, NM_014071, NM_016937, NM_006231, NM_000899, NM_007299, NM_001274, NM_017553, NM_002824, NM_022074, NM_022092, NM_003503, NM_001067, NM_199420, NM_005445	862	290	16650	1.7317385390831266	1.0	0.2617386194137711	15.6070242905746
GOTERM_MF_FAT	GO:0005048~signal sequence binding	8	0.8088978766430739	0.008768385851294667	NM_004068, NM_012416, NM_003136, NM_016657, NM_005085, NM_014765, NM_002265, NM_006801	800	46	15478	3.3647826086956525	0.9999973021924613	0.2685729811134233	13.567412960158576
GOTERM_BP_FAT	GO:0000902~cell morphogenesis	84	8.493427704752275	0.008881280095583463	NM_018098, NM_052989, NM_001348, NM_004161, NM_178314, NM_001044722, NM_014956, NM_000944, NM_016495, NM_005406, NM_006341, NM_006154, NM_012197, NM_016464, NM_022343, NM_001493, NM_006531, NM_004442, NM_004263, NM_006197, NM_172218, NM_032821, NM_002499, NM_004723, NM_004429, NM_019850, NM_174887, NM_000041, NM_022771, NM_003384, NM_004521, NM_207195, NM_018174, NM_001047160, NM_015527, NM_016337, NM_153252, NM_003100, NM_145753, NM_139241, NM_006374, NM_032242, NM_018365, NM_014875, NM_006378, NM_003503, NM_004086, NM_201630, NM_000346, NM_007315, NM_017772, NM_014749, NM_004186, NM_032682, NM_003611, NM_003466, NM_004463, NM_182689, NM_030621, NM_014279, NM_014984, NM_004987, NM_001031812, NM_006179, NM_001039591, NM_015030, NM_007166, NM_006031, NM_145245, NM_138957, NM_005803, NM_002081, NM_006296, NM_005515, NM_023004, NM_176824, NM_018482, NM_016008, NM_015999, NM_000420, NM_016106, NM_001080420, NM_013943, NM_001407, NM_003870	862	1240	16650	1.3084724197290623	1.0	0.2660698536630066	15.964589263533435
GOTERM_MF_FAT	GO:0050839~cell adhesion molecule binding	37	3.741152679474216	0.008893182423153635	NM_004161, NM_032378, NM_007315, NM_016147, NM_145296, NM_032025, NM_005154, NM_001008938, NM_020145, NM_001031628, NM_001943, NM_006153, NM_001042517, NM_000093, NM_007166, NM_018685, NM_005591, NM_172358, NM_005125, NM_012120, NM_033386, NM_001110, NM_022170, NM_005346, NM_004521, NM_031263, NM_005895, NM_018482, NM_207195, NM_005188, NM_001018069, NM_016009, NM_003100, NM_145753, NM_014043, NM_003870, NM_000995	800	461	15478	1.5528362255965293	0.9999977540766498	0.26631540041944646	13.747392353572685
REACTOME_PATHWAY	R-HSA-432722:R-HSA-432722	9	0.910010111223458	0.008905980952298425	NM_004859, NM_002645, NM_001128, NM_003100, NM_003664, NM_007166, NM_012437, NM_001009555, NM_007347	501	54	9075	3.0189620758483033	0.9971980528569125	0.44442077984147654	12.520367466885041
GOTERM_BP_FAT	GO:0016236~macroautophagy	20	2.0222446916076846	0.009125353212225691	NM_100486, NM_021970, NM_004161, NM_001005742, NM_206907, NM_002647, NM_174887, NM_014765, NM_016628, NM_015395, NM_006251, NM_016009, NM_033540, NM_006531, NM_014820, NM_015584, NM_021090, NM_012437, NM_016106, NM_001077198, NM_178270, NM_012414	862	203	16650	1.9030093836078315	1.0	0.2710460315786639	16.367154037233046
